Date,Value
2018-01-02,1.0
2018-01-03,1.0
2018-01-04,1.0
2018-01-05,1.0
2018-01-08,1.0243276923826679
2018-01-09,1.022997488831695
2018-01-10,1.0174173973635758
2018-01-11,1.0211812661577055
2018-01-12,1.0218670095042373
2018-01-16,1.0110189039761224
2018-01-17,1.0082068621852476
2018-01-18,1.0097510140286383
2018-01-19,1.0154539088133494
2018-01-22,1.0384294248288284
2018-01-23,1.056559159616182
2018-01-24,1.0549172841385075
2018-01-25,1.0694383991263074
2018-01-26,1.1117660361505435
2018-01-29,1.1304885180207598
2018-01-30,1.1240345013358874
2018-01-31,1.1289740584250365
2018-02-01,1.1064544286136968
2018-02-02,1.1064544286136968
2018-02-05,1.089818978951778
2018-02-06,1.1007526134832644
2018-02-07,1.0942637827904562
2018-02-08,1.0803380499440207
2018-02-09,1.0703059110824968
2018-02-12,1.0893547937030164
2018-02-13,1.08560206267822
2018-02-14,1.1187853918799562
2018-02-15,1.134699920682676
2018-02-16,1.1319384493926639
2018-02-20,1.1433932830695879
2018-02-21,1.1245248653124018
2018-02-22,1.1242481843574899
2018-02-23,1.138608564001417
2018-02-26,1.1457092459886073
2018-02-27,1.1449856599723274
2018-02-28,1.1469953240528281
2018-03-01,1.1429909579381121
2018-03-02,1.1540279525252233
2018-03-05,1.1599048769215514
2018-03-06,1.1647352468832668
2018-03-07,1.1694568222984958
2018-03-08,1.1775727128625215
2018-03-09,1.181380438987791
2018-03-12,1.1723974436438975
2018-03-13,1.161051027672386
2018-03-14,1.157139988497391
2018-03-15,1.1316805929653095
2018-03-16,1.1193215600404032
2018-03-19,1.1060883830195833
2018-03-20,1.1096337238464495
2018-03-21,1.1087341670369455
2018-03-22,1.1001089383909768
2018-03-23,1.0950290505718743
2018-03-26,1.1159482552908626
2018-03-27,1.0866698459272703
2018-03-28,1.0696928819504663
2018-03-29,1.0696928819504663
2018-04-02,1.0556294877367307
2018-04-03,1.0662094076585484
2018-04-04,1.0746879820227673
2018-04-05,1.08734551868127
2018-04-06,1.0753154057279268
2018-04-09,1.0704500537120483
2018-04-10,1.0777140710533994
2018-04-11,1.0770871035310585
2018-04-12,1.0906545677386599
2018-04-13,1.0815986411252327
2018-04-16,1.0868294321389436
2018-04-17,1.0970070335917472
2018-04-18,1.0982163104285525
2018-04-19,1.0903562022622793
2018-04-20,1.0868606949674426
2018-04-23,1.084933236974204
2018-04-24,1.0852580886739736
2018-04-25,1.0838260000822393
2018-04-26,1.0971616843660987
2018-04-27,1.093663507839707
2018-04-30,1.0883423547152287
2018-05-01,1.0907348393855498
2018-05-02,1.094553896864823
2018-05-03,1.0896946449260174
2018-05-04,1.0925775171880576
2018-05-07,1.1045601023853182
2018-05-08,1.1104752061217935
2018-05-09,1.1234184440535397
2018-05-10,1.1211588054713162
2018-05-11,1.1105023032024883
2018-05-14,1.1107362810193369
2018-05-15,1.109837424659501
2018-05-16,1.1096829012327485
2018-05-17,1.1049918588976166
2018-05-18,1.105795130437266
2018-05-21,1.1261355111335019
2018-05-22,1.1222737332475756
2018-05-23,1.148535313282737
2018-05-24,1.1594675004365467
2018-05-25,1.1630746763370632
2018-05-29,1.158283459226133
2018-05-30,1.1674633198355973
2018-05-31,1.1618182838581297
2018-06-01,1.1776102072466157
2018-06-04,1.172040523915422
2018-06-05,1.1788217845066493
2018-06-06,1.1816260013443138
2018-06-07,1.1713437000518467
2018-06-08,1.1699330661084462
2018-06-11,1.1904756676486323
2018-06-12,1.1989160813699686
2018-06-13,1.2434944541271662
2018-06-14,1.262922670185926
2018-06-15,1.2647067189307832
2018-06-18,1.2902256188788321
2018-06-19,1.2759364715192092
2018-06-20,1.2697095681976585
2018-06-21,1.23784245828997
2018-06-22,1.2433368032435586
2018-06-25,1.2255343751393368
2018-06-26,1.2220979048747245
2018-06-27,1.2174005126344487
2018-06-28,1.2174005126344487
2018-06-29,1.2174005126344487
2018-07-02,1.2063207701932768
2018-07-03,1.1866759552987878
2018-07-05,1.1928901035004662
2018-07-06,1.2006755298643523
2018-07-09,1.2048121628106974
2018-07-10,1.2000109255027205
2018-07-11,1.19229719565002
2018-07-12,1.1986897385296553
2018-07-13,1.17425490665174
2018-07-16,1.189130529799664
2018-07-17,1.1877219318409762
2018-07-18,1.1870006030403677
2018-07-19,1.1819513702258075
2018-07-20,1.1743776241885184
2018-07-23,1.1638603201716693
2018-07-24,1.1309626079400337
2018-07-25,1.1444948128685746
2018-07-26,1.2254931199916341
2018-07-27,1.2325761603165706
2018-07-30,1.23234450429205
2018-07-31,1.2156782440326588
2018-08-01,1.220683940190769
2018-08-02,1.2077119752719865
2018-08-03,1.2077119752719865
2018-08-06,1.218920261854083
2018-08-07,1.2251756704621102
2018-08-08,1.192893030305331
2018-08-09,1.1775489007655078
2018-08-10,1.1762701928177806
2018-08-13,1.1904897516583313
2018-08-14,1.210690999566117
2018-08-15,1.1956626829347379
2018-08-16,1.1873007370175692
2018-08-17,1.2074092674519692
2018-08-20,1.2163440090398017
2018-08-21,1.2296812503347163
2018-08-22,1.2586394991399683
2018-08-23,1.3190699478962924
2018-08-24,1.350708510456018
2018-08-27,1.3735011276601083
2018-08-28,1.385641326791661
2018-08-29,1.4159106556684438
2018-08-30,1.4040272272385863
2018-08-31,1.416589007245352
2018-09-04,1.4265319304653157
2018-09-05,1.417641963164391
2018-09-06,1.4254976565054682
2018-09-07,1.4209798022809919
2018-09-10,1.4422772013609482
2018-09-11,1.4426441857993249
2018-09-12,1.455404161723494
2018-09-13,1.445282621198378
2018-09-14,1.445282621198378
2018-09-17,1.4337020303947507
2018-09-18,1.4495231771502124
2018-09-19,1.443883023146348
2018-09-20,1.4428970396990384
2018-09-21,1.4346959265138846
2018-09-24,1.4382793294591882
2018-09-25,1.4419357375987323
2018-09-26,1.4343124168168497
2018-09-27,1.4210133340539932
2018-09-28,1.427728852359221
2018-10-01,1.4186937318627433
2018-10-02,1.4023491319299546
2018-10-03,1.3989214162403567
2018-10-04,1.3976661073284917
2018-10-05,1.3911362657213187
2018-10-08,1.39067481780818
2018-10-09,1.3953089942661108
2018-10-10,1.3693354651586223
2018-10-11,1.3693354651586223
2018-10-12,1.3693354651586223
2018-10-15,1.3716432039790414
