Date,Value
2018-01-02,1.0
2018-01-03,1.0
2018-01-04,1.0
2018-01-05,1.0
2018-01-08,1.0191208091275268
2018-01-09,1.0179436867582208
2018-01-10,1.0176098834238667
2018-01-11,1.0232428956951325
2018-01-12,1.040008328469553
2018-01-16,1.0341877464077909
2018-01-17,1.0541040181580204
2018-01-18,1.0485633620199684
2018-01-19,1.0531924389332756
2018-01-22,1.0674069814410576
2018-01-23,1.0706931058070903
2018-01-24,1.0454191933955577
2018-01-25,1.0458867081465426
2018-01-26,1.0735475265243852
2018-01-29,1.0960797954195804
2018-01-30,1.0800188194310063
2018-01-31,1.0730762209098899
2018-02-01,1.0474070327704876
2018-02-02,1.0398519003978945
2018-02-05,1.0158995765783025
2018-02-06,1.0220771628701346
2018-02-07,1.0190304524926985
2018-02-08,1.0112815858923854
2018-02-09,1.0042733287433305
2018-02-12,1.0040033392785208
2018-02-13,1.0082063753073207
2018-02-14,1.0414511993359161
2018-02-15,1.0586789195315176
2018-02-16,1.0531636549086025
2018-02-20,1.0677633623816276
2018-02-21,1.045237342838985
2018-02-22,1.0461741730142906
2018-02-23,1.060553194082832
2018-02-26,1.0659507575042064
2018-02-27,1.0647409786522362
2018-02-28,1.0602204258412535
2018-03-01,1.0437839354844551
2018-03-02,1.0363124825422392
2018-03-05,1.054528419058543
2018-03-06,1.0968333985196725
2018-03-07,1.093104595262379
2018-03-08,1.0776754124442893
2018-03-09,1.1175430887158266
2018-03-12,1.1029090950717073
2018-03-13,1.0893575767471553
2018-03-14,1.0919661009455874
2018-03-15,1.0632470441906137
2018-03-16,1.0466789892276642
2018-03-19,1.0211763360222286
2018-03-20,1.0340125652283283
2018-03-21,1.0282991571707254
2018-03-22,1.0164447742895968
2018-03-23,1.0071442753248883
2018-03-26,1.0058008163948475
2018-03-27,0.9984938356094655
2018-03-28,0.9950380995521799
2018-03-29,0.9950380995521799
2018-04-02,0.9803162967031921
2018-04-03,0.9880083238310585
2018-04-04,0.9982123950905312
2018-04-05,1.0037229744767733
2018-04-06,0.9883066096164203
2018-04-09,0.9839390990196408
2018-04-10,0.9963973200159468
2018-04-11,0.9946730817440572
2018-04-12,1.0080280340757408
2018-04-13,0.9981088879932485
2018-04-16,1.0050030246980755
2018-04-17,1.0181997293150076
2018-04-18,1.018860591918758
2018-04-19,1.008822416188164
2018-04-20,1.0031230890453386
2018-04-23,1.0020168398283702
2018-04-24,0.9912227764987585
2018-04-25,0.9894888729471423
2018-04-26,1.0045697872712445
2018-04-27,1.0023856061249183
2018-04-30,0.9984160511484022
2018-05-01,1.0090660163127292
2018-05-02,1.0037399048479012
2018-05-03,1.0079754084769665
2018-05-04,1.0159949735149567
2018-05-07,1.0243802551377152
2018-05-08,1.0336499449639345
2018-05-09,1.0480600510765818
2018-05-10,1.0515539804816416
2018-05-11,1.0483377995727967
2018-05-14,1.0418349506220521
2018-05-15,1.0380183047938765
2018-05-16,1.0392469091543375
2018-05-17,1.0392153572246736
2018-05-18,1.0384224234134292
2018-05-21,1.0456448988285438
2018-05-22,1.0449041957530492
2018-05-23,1.0574329570511605
2018-05-24,1.059751506052856
2018-05-25,1.0597477173646148
2018-05-29,1.0560005451377916
2018-05-30,1.0665704017503914
2018-05-31,1.066355159773653
2018-06-01,1.0764476182954512
2018-06-04,1.0776394491032144
2018-06-05,1.071823606082723
2018-06-06,1.074480938762288
2018-06-07,1.0572996763641513
2018-06-08,1.0601117402159168
2018-06-11,1.0755158194247063
2018-06-12,1.0828646020897565
2018-06-13,1.1045455497742005
2018-06-14,1.1067686910037944
2018-06-15,1.09907847575428
2018-06-18,1.127188257774965
2018-06-19,1.107252151998289
2018-06-20,1.1008132637655286
2018-06-21,1.068082120741861
2018-06-22,1.0655782271170366
2018-06-25,1.015773891576008
2018-06-26,1.0246651399431936
2018-06-27,1.0178962036500248
2018-06-28,1.0204428907873573
2018-06-29,1.0169846097683493
2018-07-02,0.9993525967836754
2018-07-03,0.9768492152098683
2018-07-05,0.9854249258892595
2018-07-06,0.9940249043345254
2018-07-09,0.9955208500014022
2018-07-10,0.9907134548840284
2018-07-11,0.9805367291384509
2018-07-12,0.99319876642307
2018-07-13,0.9748543314664642
2018-07-16,0.988549259508088
2018-07-17,0.9907283683326245
2018-07-18,0.9894053818819089
2018-07-19,0.9829657836069339
2018-07-20,0.9766802865943816
2018-07-23,0.9790076750113804
2018-07-24,0.9600949741302519
2018-07-25,0.9625864260969055
2018-07-26,1.0389264008953645
2018-07-27,1.0572469742999622
2018-07-30,1.0695572047584099
2018-07-31,1.0311870185952414
2018-08-01,1.0386619318928092
2018-08-02,1.04735217813041
2018-08-03,1.036929728636781
2018-08-06,1.0705825770023696
2018-08-07,1.075909849083218
2018-08-08,1.0631434352820406
2018-08-09,1.0448589089650469
2018-08-10,1.0429606013506512
2018-08-13,1.0654808590941731
2018-08-14,1.0816812941422767
2018-08-15,1.0680292042071204
2018-08-16,1.0555244407611135
2018-08-17,1.075026701823743
2018-08-20,1.0840069452177672
2018-08-21,1.1004436536905637
2018-08-22,1.1249620592560168
2018-08-23,1.1839677156158437
2018-08-24,1.255363313913383
2018-08-27,1.3061753528417852
2018-08-28,1.3055155551334137
2018-08-29,1.3105119266390663
2018-08-30,1.2911256784825782
2018-08-31,1.3088289279300334
2018-09-04,1.4270050992805512
2018-09-05,1.439696374291341
2018-09-06,1.4369393837783115
2018-09-07,1.4241248152552985
2018-09-10,1.5339036105478296
2018-09-11,1.5473367065631813
2018-09-12,1.6160439169257064
2018-09-13,1.5522184097878386
2018-09-14,1.6405059286138812
2018-09-17,1.6253193361502085
2018-09-18,1.6156110278166764
2018-09-19,1.5853952199639543
2018-09-20,1.5821638654821994
2018-09-21,1.5716515751614015
2018-09-24,1.6350099196599772
2018-09-25,1.6384708362259195
2018-09-26,1.6202914416303047
2018-09-27,1.6248100918128445
2018-09-28,1.5651244937860618
2018-10-01,1.5765144202192063
2018-10-02,1.4728368525882496
2018-10-03,1.4329774354313312
2018-10-04,1.4325895233853032
2018-10-05,1.4305715253850784
2018-10-08,1.427650462524926
2018-10-09,1.433495535179488
2018-10-10,1.3983138497016265
2018-10-11,1.3983138497016265
2018-10-12,1.3983138497016265
